Crop,Crop_Year,Season,State,Area,Production,Annual_Rainfall,Fertilizer,Pesticide,Yield,Commodity,Modal_Price,Revenue,Cost,Profit
Wheat,2011,Rabi       ,Madhya Pradesh,5248479.0,14537038,852.6,879225202.1,1731998.07,2.5908,Wheat,2462.4266055045873,35796389136.4312,880957200.1700001,34915431936.2612
Cotton,2011,Kharif     ,Maharashtra,4166700.0,6820100,1174.095455,698005584.0,1375011.0,1.7416,Cotton,7018.95205479452,47869954908.904106,699380595.0,47170574313.904106
Maize,2011,Kharif     ,Maharashtra,736200.0,2126700,1174.095455,123328224.0,242946.0,2.101851852,Maize,2600.0,5529420000.0,123571170.0,5405848830.0
Maize,2011,Rabi       ,Maharashtra,116200.0,294500,1174.095455,19465824.0,38346.0,2.656666667,Maize,2600.0,765700000.0,19504170.0,746195830.0
Maize,2011,Summer     ,Maharashtra,24900.0,36400,1174.095455,4171248.0,8217.0,1.311666667,Maize,2600.0,94640000.0,4179465.0,90460535.0
Wheat,2011,Rabi       ,Maharashtra,878100.0,1498800,1174.095455,147099312.0,289773.0,1.646666667,Wheat,2462.4266055045873,3690684996.3302755,147389085.0,3543295911.3302755
Banana,2011,Whole Year ,Manipur,6279.0,81942,1533.561905,1051858.08,2072.07,13.05444444,Banana,2452.813852813853,200988472.72727275,1053930.1500000001,199934542.57727274
Maize,2011,Kharif     ,Manipur,20000.0,35500,1533.561905,3350400.0,6600.0,1.696666667,Maize,2600.0,92300000.0,3357000.0,88943000.0
Maize,2011,Rabi       ,Manipur,4850.0,10500,1533.561905,812472.0,1600.5,2.156666667,Maize,2600.0,27300000.0,814072.5,26485927.5
Potato,2011,Whole Year ,Manipur,14400.0,122000,1533.561905,2412288.0,4752.0,8.478888889,Potato,931.9471865745311,113697556.7620928,2417040.0,111280516.7620928
Wheat,2011,Rabi       ,Manipur,2150.0,5370,1533.561905,360168.0,709.5,2.473333333,Wheat,2462.4266055045873,13223230.871559635,360877.5,12862353.371559635
Cotton,2011,Kharif     ,Mizoram,158.0,109,2439.340909,26468.16,52.14,0.63,Cotton,7018.95205479452,765065.7739726027,26520.3,738545.4739726026
Maize,2011,Kharif     ,Mizoram,6696.0,8130,2439.340909,1121713.92,2209.68,1.32,Maize,2600.0,21138000.0,1123923.5999999999,20014076.4
Maize,2011,Rabi       ,Mizoram,209.0,268,2439.340909,35011.68,68.97,1.326666667,Maize,2600.0,696800.0,35080.65,661719.35
Onion,2011,Rabi       ,Mizoram,2.0,8,2439.340909,335.04,0.66,4.0,Onion,1464.6079195402297,11716.863356321837,335.70000000000005,11381.163356321837
Potato,2011,Kharif     ,Mizoram,319.0,2335,2439.340909,53438.88,105.27,5.87,Potato,931.9471865745311,2176096.68065153,53544.149999999994,2122552.5306515303
Potato,2011,Rabi       ,Mizoram,90.0,534,2439.340909,15076.8,29.7,5.865,Potato,931.9471865745311,497659.7976307996,15106.5,482553.2976307996
Cotton,2011,Kharif     ,Nagaland,110.0,60,1544.354545,18427.2,36.3,0.53,Cotton,7018.95205479452,421137.12328767125,18463.5,402673.62328767125
Maize,2011,Kharif     ,Nagaland,63500.0,124460,1544.354545,10637520.0,20955.0,1.954545455,Maize,2600.0,323596000.0,10658475.0,312937525.0
Maize,2011,Rabi       ,Nagaland,5020.0,9840,1544.354545,840950.4,1656.6,1.956666667,Maize,2600.0,25584000.0,842607.0,24741393.0
Potato,2011,Rabi       ,Nagaland,6510.0,58780,1544.354545,1090555.2,2148.3,9.018181818,Potato,931.9471865745311,54779855.62685094,1092703.5,53687152.12685094
Wheat,2011,Rabi       ,Nagaland,3150.0,5390,1544.354545,527688.0,1039.5,1.711111111,Wheat,2462.4266055045873,13272479.403669726,528727.5,12743751.903669726
Cotton,2011,Kharif     ,Punjab,515000.0,1621000,705.2,86272800.0,169950.0,3.010909091,Cotton,7018.95205479452,11377721280.821917,86442750.0,11291278530.821917
Maize,2011,Kharif     ,Punjab,126000.0,502000,705.2,21107520.0,41580.0,4.359090909,Maize,2600.0,1305200000.0,21149100.0,1284050900.0
Wheat,2011,Rabi       ,Punjab,3528000.0,17982000,705.2,591010560.0,1164240.0,5.0675,Wheat,2462.4266055045873,44279355220.18349,592174800.0,43687180420.18349
Cotton,2011,Kharif     ,Tripura,949.0,1348,2295.609091,158976.48,313.17,1.4275,Cotton,7018.95205479452,9461547.369863013,159289.65000000002,9302257.719863012
Maize,2011,Kharif     ,Tripura,3743.0,5058,2295.609091,627027.36,1235.19,1.3375,Maize,2600.0,13150800.0,628262.5499999999,12522537.45
Wheat,2011,Rabi       ,Tripura,274.0,536,2295.609091,45900.48,90.42,1.9375,Wheat,2462.4266055045873,1319860.6605504588,45990.9,1273869.760550459
Banana,2011,Summer     ,Uttar Pradesh,2175.0,95023,777.4,364356.0,717.75,43.67269231,Banana,2452.813852813853,233073730.73593074,365073.75,232708656.98593074
Cotton,2011,Kharif     ,Uttar Pradesh,3842.0,911,777.4,643611.84,1267.86,0.236,Cotton,7018.95205479452,6394265.321917808,644879.7,5749385.6219178075
Maize,2011,Kharif     ,Uttar Pradesh,745217.0,1232077,777.4,124838751.8,245921.61,1.535352113,Maize,2600.0,3203400200.0,125084673.41,3078315526.59
Maize,2011,Rabi       ,Uttar Pradesh,8864.0,21143,777.4,1484897.28,2925.12,2.371153846,Maize,2600.0,54971800.0,1487822.4000000001,53483977.6
Maize,2011,Summer     ,Uttar Pradesh,33320.0,55078,777.4,5581766.4,10995.6,1.666065574,Maize,2600.0,143202800.0,5592762.0,137610038.0
Onion,2011,Rabi       ,Uttar Pradesh,11464.0,262239,777.4,1920449.28,3783.12,22.87569444,Onion,1464.6079195402297,384077316.2123103,1924232.4000000001,382153083.81231034
Onion,2011,Summer     ,Uttar Pradesh,13138.0,142324,777.4,2200877.76,4335.54,10.79070423,Onion,1464.6079195402297,208448857.54064363,2205213.3,206243644.24064362
Potato,2011,Rabi       ,Uttar Pradesh,557779.0,12316103,777.4,93439138.08,184067.07,21.50819444,Potato,931.9471865745311,11477957540.412142,93623205.14999999,11384334335.262142
Wheat,2011,Rabi       ,Uttar Pradesh,9731150.0,31892480,777.4,1630162248.0,3211279.5,3.253333333,Wheat,2462.4266055045873,78532891267.52293,1633373527.5,76899517740.02293
Maize,2011,Kharif     ,Uttarakhand,25472.0,38284,1564.7,4267069.44,8405.76,1.37,Maize,2600.0,99538400.0,4275475.2,95262924.8
Maize,2011,Summer     ,Uttarakhand,47.0,94,1564.7,7873.44,15.51,1.873333333,Maize,2600.0,244400.0,7888.95,236511.05
Onion,2011,Whole Year ,Uttarakhand,2149.0,11529,1564.7,360000.48,709.17,5.808461538,Onion,1464.6079195402297,16885464.70437931,360709.64999999997,16524755.054379309
Potato,2011,Kharif     ,Uttarakhand,7623.0,78490,1564.7,1277004.96,2515.59,9.606363636,Potato,931.9471865745311,73148534.67423494,1279520.55,71869014.12423494
Potato,2011,Rabi       ,Uttarakhand,4642.0,55998,1564.7,777627.84,1531.86,11.08923077,Potato,931.9471865745311,52187178.55380059,779159.7,51408018.85380059
Wheat,2011,Rabi       ,Uttarakhand,355549.0,864836,1564.7,59561568.48,117331.17,1.873076923,Wheat,2462.4266055045873,2129595175.7981653,59678899.65,2069916276.1481652
Maize,2011,Autumn     ,Jharkhand,65931.0,92140,1374.7,11044761.12,21757.23,1.34625,Maize,2600.0,239564000.0,11066518.35,228497481.65
Onion,2011,Rabi       ,Jharkhand,3184.0,20676,1374.7,533383.68,1050.72,6.4995,Onion,1464.6079195402297,30282233.344413787,534434.4,29747798.94441379
Potato,2011,Rabi       ,Jharkhand,16213.0,119875,1374.7,2716001.76,5350.29,7.81625,Potato,931.9471865745311,111717168.99062191,2721352.05,108995816.94062191
Potato,2011,Winter     ,Jharkhand,21703.0,186886,1374.7,3635686.56,7161.99,7.600909091,Potato,931.9471865745311,174167881.9101678,3642848.5500000003,170525033.3601678
Wheat,2011,Rabi       ,Jharkhand,47933.0,73657,1374.7,8029736.16,15817.89,1.486666667,Wheat,2462.4266055045873,181374956.4816514,8045554.05,173329402.43165138
Cotton,2011,Kharif     ,West Bengal,143.0,431,1686.5,23955.36,47.19,2.93,Cotton,7018.95205479452,3025168.335616438,24002.55,3001165.7856164384
Maize,2011,Autumn     ,West Bengal,34052.0,77279,1686.5,5704391.04,11237.16,2.037272727,Maize,2600.0,200925400.0,5715628.2,195209771.8
Maize,2011,Rabi       ,West Bengal,22614.0,107784,1686.5,3788297.28,7462.62,3.447272727,Maize,2600.0,280238400.0,3795759.9,276442640.1
Maize,2011,Summer     ,West Bengal,41172.0,179065,1686.5,6897133.44,13586.76,2.755555556,Maize,2600.0,465569000.0,6910720.2,458658279.8
Potato,2011,Rabi       ,West Bengal,376751.0,9693330,1686.5,63113327.52,124327.83,26.11722222,Potato,931.9471865745311,9033671622.0385,63237655.35,8970433966.6885
Potato,2011,Summer     ,West Bengal,2455.0,29706,1686.5,411261.6,810.15,12.1,Potato,931.9471865745311,27684423.12438302,412071.75,27272351.37438302
Wheat,2011,Rabi       ,West Bengal,315659.0,872895,1686.5,52879195.68,104167.47,2.49,Wheat,2462.4266055045873,2149439871.811927,52983363.15,2096456508.6619267
Maize,2012,Autumn     ,Bihar,261039.0,926315,924.1,39364681.2,80922.09,3.673513514,Maize,2600.0,2408419000.0,39445603.29000001,2368973396.71
Maize,2012,Rabi       ,Bihar,242336.0,791005,924.1,36544268.8,75124.16,3.189714286,Maize,2600.0,2056613000.0,36619392.95999999,2019993607.04
Maize,2012,Summer     ,Bihar,189961.0,1038634,924.1,28646118.8,58887.91,5.096756757,Maize,2600.0,2700448400.0,28705006.71,2671743393.29
Wheat,2012,Rabi       ,Bihar,2207704.0,6174260,924.1,332921763.2,684388.24,2.749210526,Wheat,2462.4266055045873,15203662093.302753,333606151.44,14870055941.862753
Cotton,2012,Kharif     ,Chhattisgarh,131.0,138,1366.8,19754.8,40.61,1.154,Cotton,7018.95205479452,968615.3835616438,19795.41,948819.9735616437
Maize,2012,Kharif     ,Chhattisgarh,116839.0,225109,1366.8,17619321.2,36220.09,1.844814815,Maize,2600.0,585283400.0,17655541.29,567627858.71
Onion,2012,Whole Year ,Chhattisgarh,5428.0,18613,1366.8,818542.4,1682.68,3.120416667,Onion,1464.6079195402297,27260747.206402294,820225.0800000001,26440522.126402296
Potato,2012,Kharif     ,Chhattisgarh,1615.0,11121,1366.8,243542.0,500.65,6.890909091,Potato,931.9471865745311,10364184.66189536,244042.65,10120142.01189536
Potato,2012,Rabi       ,Chhattisgarh,10549.0,72640,1366.8,1590789.2,3270.19,7.416521739,Potato,931.9471865745311,67696643.63277394,1594059.39,66102584.242773935
Wheat,2012,Rabi       ,Chhattisgarh,102230.0,143226,1366.8,15416284.0,31691.3,1.6104,Wheat,2462.4266055045873,352683513.0,15447975.3,337235537.7
Banana,2012,Whole Year ,Gujarat,28100.0,2000600,460.6,4237480.0,8711.0,62.463,Banana,2452.813852813853,4907099393.939394,4246191.0,4902853202.939394
Cotton,2012,Kharif     ,Gujarat,2457200.0,4950900,460.6,370545760.0,761732.0,2.389130435,Cotton,7018.95205479452,34750129728.08219,371307492.0,34378822236.08219
Maize,2012,Kharif     ,Gujarat,373200.0,625000,460.6,56278560.0,115692.0,1.673888889,Maize,2600.0,1625000000.0,56394252.0,1568605748.0
Maize,2012,Rabi       ,Gujarat,80600.0,157100,460.6,12154480.0,24986.0,1.858,Maize,2600.0,408460000.0,12179466.0,396280534.0
Maize,2012,Summer     ,Gujarat,4000.0,8300,460.6,603200.0,1240.0,1.715,Maize,2600.0,21580000.0,604440.0,20975560.0
Onion,2012,Rabi       ,Gujarat,14500.0,354200,460.6,2186600.0,4495.0,23.321,Onion,1464.6079195402297,518764125.1011493,2191095.0,516573030.1011493
Onion,2012,Summer     ,Gujarat,2200.0,55000,460.6,331760.0,682.0,22.094,Onion,1464.6079195402297,80553435.57471263,332442.0,80220993.57471263
Potato,2012,Whole Year ,Gujarat,71500.0,1789200,460.6,10782200.0,22165.0,22.71333333,Potato,931.9471865745311,1667439906.219151,10804365.0,1656635541.219151
Wheat,2012,Rabi       ,Gujarat,1023500.0,2944000,460.6,154343800.0,317285.0,2.9216,Wheat,2462.4266055045873,7249383926.605505,154661085.0,7094722841.605505
Cotton,2012,Kharif     ,Haryana,592640.0,2378000,307.9,89370112.0,183718.4,2.352631579,Cotton,7018.95205479452,16691067986.301369,89553830.4,16601514155.90137
Maize,2012,Kharif     ,Haryana,9878.0,26000,307.9,1489602.4,3062.18,1.236,Maize,2600.0,67600000.0,1492664.5799999998,66107335.42
Onion,2012,Whole Year ,Haryana,2330.0,65900,307.9,351364.0,722.3,25.96909091,Onion,1464.6079195402297,96517661.89770113,352086.3,96165575.59770113
Potato,2012,Whole Year ,Haryana,12780.0,297900,307.9,1927224.0,3961.8,22.85384615,Potato,931.9471865745311,277627066.8805528,1931185.8,275695881.0805528
Wheat,2012,Rabi       ,Haryana,2496905.0,11117000,307.9,376533274.0,774040.55,4.409047619,Wheat,2462.4266055045873,27374796573.394497,377307314.55,26997489258.844498
Cotton,2012,Kharif     ,Himachal Pradesh,2.0,1,1035.0,301.6,0.62,0.25,Cotton,7018.95205479452,7018.95205479452,302.22,6716.73205479452
Maize,2012,Kharif     ,Himachal Pradesh,275973.0,605082,1035.0,41616728.4,85551.63,2.4975,Maize,2600.0,1573213200.0,41702280.03,1531510919.97
Onion,2012,Rabi       ,Himachal Pradesh,748.0,6967,1035.0,112798.4,231.88,9.482,Onion,1464.6079195402297,10203923.37543678,113030.28,10090893.09543678
Potato,2012,Kharif     ,Himachal Pradesh,6404.0,65510,1035.0,965723.2,1985.24,10.782,Potato,931.9471865745311,61051860.19249753,967708.44,60084151.75249753
Potato,2012,Rabi       ,Himachal Pradesh,3415.0,23797,1035.0,514982.0,1058.65,4.953,Potato,931.9471865745311,22177547.198914118,516040.65,21661506.54891412
Wheat,2012,Rabi       ,Himachal Pradesh,350121.0,656543,1035.0,52798246.8,108537.51,1.894166667,Wheat,2462.4266055045873,1616688950.8577983,52906784.309999995,1563782166.5477984
Banana,2012,Whole Year ,Madhya Pradesh,18019.0,638870,1049.5,2717265.2,5585.89,13.7473913,Banana,2452.813852813853,1567029186.1471863,2722851.0900000003,1564306335.0571864
Cotton,2012,Kharif     ,Madhya Pradesh,593642.0,1162620,1049.5,89521213.6,184029.02,1.714444444,Cotton,7018.95205479452,8160374037.945206,89705242.61999999,8070668795.325206
Maize,2012,Kharif     ,Madhya Pradesh,854518.0,2380688,1049.5,128861314.4,264900.58,2.280204082,Maize,2600.0,6189788800.0,129126214.98,6060662585.02
Onion,2012,Whole Year ,Madhya Pradesh,72818.0,1423301,1049.5,10980954.4,22573.58,19.753,Onion,1464.6079195402297,2084577916.4895284,11003527.98,2073574388.5095284
Potato,2012,Whole Year ,Madhya Pradesh,81092.0,1157669,1049.5,12228673.6,25138.52,13.99122449,Potato,931.9471865745311,1078886367.534551,12253812.12,1066632555.4145509
Wheat,2012,Rabi       ,Madhya Pradesh,5601025.0,16510524,1049.5,844634570.0,1736317.75,2.8566,Wheat,2462.4266055045873,40655953568.42202,846370887.75,39809582680.67202
Cotton,2012,Kharif     ,Maharashtra,4187000.0,6793000,1003.4,631399600.0,1297970.0,1.9308,Cotton,7018.95205479452,47679741308.21918,632697570.0,47047043738.21918
Maize,2012,Kharif     ,Maharashtra,688800.0,1581900,1003.4,103871040.0,213528.0,1.825769231,Maize,2600.0,4112940000.0,104084568.0,4008855432.0
Maize,2012,Rabi       ,Maharashtra,121000.0,229800,1003.4,18246800.0,37510.0,1.665,Maize,2600.0,597480000.0,18284310.0,579195690.0
Maize,2012,Summer     ,Maharashtra,12100.0,14700,1003.4,1824680.0,3751.0,1.124444444,Maize,2600.0,38220000.0,1828431.0,36391569.0
Wheat,2012,Rabi       ,Maharashtra,785000.0,1198700,1003.4,118378000.0,243350.0,1.461034483,Wheat,2462.4266055045873,2951710772.0183487,118621350.0,2833089422.0183487
Banana,2012,Whole Year ,Manipur,6581.0,88186,1176.7,992414.8,2040.11,13.4,Banana,2452.813852813853,216303842.42424244,994454.91,215309387.51424244
Maize,2012,Kharif     ,Manipur,12640.0,25470,1176.7,1906112.0,3918.4,1.998888889,Maize,2600.0,66222000.0,1910030.4,64311969.6
Maize,2012,Rabi       ,Manipur,6800.0,19000,1176.7,1025440.0,2108.0,2.796666667,Maize,2600.0,49400000.0,1027548.0,48372452.0
Potato,2012,Whole Year ,Manipur,15000.0,127000,1176.7,2262000.0,4650.0,8.478888889,Potato,931.9471865745311,118357292.69496545,2266650.0,116090642.69496545
Wheat,2012,Rabi       ,Manipur,2400.0,6000,1176.7,361920.0,744.0,2.5,Wheat,2462.4266055045873,14774559.633027524,362664.0,14411895.633027524
Cotton,2012,Kharif     ,Mizoram,7.0,6,2050.2,1055.6,2.17,0.79,Cotton,7018.95205479452,42113.71232876712,1057.77,41055.94232876712
Maize,2012,Kharif     ,Mizoram,5995.2,7769,2050.2,904076.16,1858.512,1.375,Maize,2600.0,20199400.0,905934.672,19293465.328
Maize,2012,Rabi       ,Mizoram,180.0,295,2050.2,27144.0,55.8,2.025,Maize,2600.0,767000.0,27199.8,739800.2
Potato,2012,Kharif     ,Mizoram,115.0,807,2050.2,17342.0,35.65,7.02,Potato,931.9471865745311,752081.3795656466,17377.65,734703.7295656466
Potato,2012,Rabi       ,Mizoram,171.0,633,2050.2,25786.8,53.01,6.02,Potato,931.9471865745311,589922.5691016782,25839.809999999998,564082.7591016782
Maize,2012,Kharif     ,Nagaland,63530.0,124580,1296.6,9580324.0,19694.3,1.955454545,Maize,2600.0,323908000.0,9600018.3,314307981.7
Maize,2012,Rabi       ,Nagaland,5140.0,10070,1296.6,775112.0,1593.4,1.96,Maize,2600.0,26182000.0,776705.4,25405294.6
Potato,2012,Rabi       ,Nagaland,6900.0,69000,1296.6,1040520.0,2139.0,9.98,Potato,931.9471865745311,64304355.873642646,1042659.0,63261696.873642646
Wheat,2012,Rabi       ,Nagaland,3270.0,5890,1296.6,493116.0,1013.7,1.797777778,Wheat,2462.4266055045873,14503692.70642202,494129.7,14009563.00642202
Cotton,2012,Kharif     ,Punjab,481000.0,1627000,338.9,72534800.0,149110.0,3.318181818,Cotton,7018.95205479452,11419834993.150684,72683910.0,11347151083.150684
Maize,2012,Kharif     ,Punjab,131000.0,483000,338.9,19754800.0,40610.0,3.5125,Maize,2600.0,1255800000.0,19795410.0,1236004590.0
Wheat,2012,Rabi       ,Punjab,3517000.0,16614000,338.9,530363600.0,1090270.0,4.677272727,Wheat,2462.4266055045873,40910755623.85321,531453870.0,40379301753.85321
Cotton,2012,Kharif     ,Tamil Nadu,117417.0,208517,706.8,17706483.6,36399.27,2.005555556,Cotton,7018.95205479452,1463570825.609589,17742882.87,1445827942.7395892
Maize,2012,Kharif     ,Tamil Nadu,291052.0,946363,706.8,43890641.6,90226.12,3.498214286,Maize,2600.0,2460543800.0,43980867.72,2416562932.28
Cotton,2012,Kharif     ,Tripura,922.0,1341,1882.2,139037.6,285.82,1.3525,Cotton,7018.95205479452,9412414.705479452,139323.42,9273091.285479452
Maize,2012,Kharif     ,Tripura,3948.0,5177,1882.2,595358.4,1223.88,1.3175,Maize,2600.0,13460200.0,596582.28,12863617.72
Wheat,2012,Rabi       ,Tripura,334.0,827,1882.2,50367.2,103.54,2.43625,Wheat,2462.4266055045873,2036426.8027522936,50470.74,1985956.0627522937
Banana,2012,Summer     ,Uttar Pradesh,2359.0,105337,746.3,355737.2,731.29,44.695,Banana,2452.813852813853,258372052.81385282,356468.49,258015584.3238528
Cotton,2012,Kharif     ,Uttar Pradesh,5074.0,1184,746.3,765159.2,1572.94,0.218333333,Cotton,7018.95205479452,8310439.232876712,766732.1399999999,7543707.092876713
Maize,2012,Kharif     ,Uttar Pradesh,698089.0,1289406,746.3,105271821.2,216407.59,1.696666667,Maize,2600.0,3352455600.0,105488228.79,3246967371.21
Maize,2012,Rabi       ,Uttar Pradesh,7261.0,22734,746.3,1094958.8,2250.91,3.108695652,Maize,2600.0,59108400.0,1097209.71,58011190.29
Maize,2012,Summer     ,Uttar Pradesh,30649.0,56607,746.3,4621869.2,9501.19,1.849677419,Maize,2600.0,147178200.0,4631370.390000001,142546829.61
Onion,2012,Rabi       ,Uttar Pradesh,10934.0,251513,746.3,1648847.2,3389.54,23.00081081,Onion,1464.6079195402297,368367931.6673218,1652236.74,366715694.9273218
Onion,2012,Summer     ,Uttar Pradesh,12387.0,134766,746.3,1867959.6,3839.97,10.85549296,Onion,1464.6079195402297,197379350.8847586,1871799.57,195507551.3147586
Potato,2012,Rabi       ,Uttar Pradesh,547660.0,13336619,746.3,82587128.0,169774.6,22.3752,Potato,931.9471865745311,12429024555.466436,82756902.6,12346267652.866436
Wheat,2012,Rabi       ,Uttar Pradesh,9733617.0,31332434,746.3,1467829444.0,3017421.27,3.2492,Wheat,2462.4266055045873,77153819096.81651,1470846865.27,75682972231.54651
Maize,2012,Kharif     ,Uttarakhand,26096.0,38701,1309.8,3935276.8,8089.76,1.387692308,Maize,2600.0,100622600.0,3943366.5599999996,96679233.44
Maize,2012,Summer     ,Uttarakhand,51.0,102,1309.8,7690.8,15.81,1.453333333,Maize,2600.0,265200.0,7706.610000000001,257493.39
Onion,2012,Whole Year ,Uttarakhand,2322.0,12287,1309.8,350157.6,719.82,5.809166667,Onion,1464.6079195402297,17995637.5073908,350877.42,17644760.0873908
Potato,2012,Kharif     ,Uttarakhand,8339.0,69006,1309.8,1257521.2,2585.09,8.705454545,Potato,931.9471865745311,64309947.55676209,1260106.29,63049841.26676209
Potato,2012,Rabi       ,Uttarakhand,5317.0,64212,1309.8,801803.6,1648.27,11.07461538,Potato,931.9471865745311,59842192.74432379,803451.87,59038740.87432379
Wheat,2012,Rabi       ,Uttarakhand,349669.0,853769,1309.8,52730085.2,108397.39,1.954615385,Wheat,2462.4266055045873,2102343500.555046,52838482.59,2049505017.9650462
Maize,2012,Autumn     ,Jharkhand,93589.0,118472,1102.0,14113221.2,29012.59,1.367916667,Maize,2600.0,308027200.0,14142233.79,293884966.21
Onion,2012,Rabi       ,Jharkhand,3087.0,17468,1102.0,465519.6,956.97,6.117826087,Onion,1464.6079195402297,25583771.13852873,466476.56999999995,25117294.56852873
